order_id,customer_id,order_date,ship_date,status,payment_mode,discount_pct
2889,521,2024-09-11,2024-09-12,Delivered,UPI,20
2890,838,2023-08-29,2023-09-01,Delivered,UPI,0
2891,64,2023-04-27,,Cancelled,UPI,10
2892,666,2023-05-15,2023-05-22,Delivered,UPI,20
2893,49,2024-09-15,2024-09-21,Delivered,Debit Card,20
2894,142,2023-02-04,2023-02-07,Delivered,UPI,25
2895,853,2022-07-20,2022-07-24,Delivered,UPI,0
2896,856,2024-04-07,,Pending,UPI,5
2897,967,2023-11-06,,Pending,Credit Card,15
2898,855,2022-06-02,2022-06-06,Delivered,COD,0
2899,444,2024-03-09,2024-03-15,Delivered,UPI,0
2900,403,2024-01-30,2024-02-05,Delivered,UPI,0
2901,861,2023-04-06,2023-04-11,Returned,UPI,15
2902,332,2022-07-25,2022-07-28,Delivered,COD,25
2903,791,2024-08-19,2024-08-26,Delivered,Credit Card,10
2904,576,2023-02-03,2023-02-08,Delivered,Credit Card,5
2905,145,2024-02-13,2024-02-17,Delivered,Credit Card,25
2906,164,2024-03-06,2024-03-08,Delivered,Debit Card,20
2907,553,2024-06-06,2024-06-07,Delivered,Credit Card,25
2908,484,2024-12-19,2024-12-26,Returned,Debit Card,15
2909,630,2022-05-29,2022-06-02,Delivered,UPI,25
2910,185,2024-01-14,2024-01-18,Delivered,UPI,15
2911,24,2023-04-30,2023-05-04,Delivered,Net Banking,0
2912,903,2024-01-05,2024-01-10,Delivered,Net Banking,20
2913,573,2023-01-18,2023-01-23,Delivered,UPI,0
2914,876,2022-01-12,2022-01-15,Delivered,Net Banking,25
2915,957,2022-10-13,,Pending,Debit Card,10
2916,344,2024-11-11,2024-11-15,Delivered,Net Banking,15
2917,468,2023-08-19,2023-08-23,Delivered,Debit Card,0
2918,304,2024-02-28,2024-03-04,Delivered,Debit Card,0
2919,690,2022-10-24,2022-10-28,Delivered,Credit Card,25
2920,963,2022-10-10,2022-10-15,Delivered,UPI,0
2921,966,2024-09-04,2024-09-05,Delivered,Credit Card,15
2922,831,2023-06-26,2023-06-27,Delivered,UPI,0
2923,844,2023-12-11,2023-12-14,Delivered,UPI,0
2924,446,2024-11-01,2024-11-03,Delivered,COD,0
2925,865,2024-01-22,2024-01-23,Delivered,UPI,25
2926,961,2022-04-12,2022-04-16,Delivered,UPI,10
2927,282,2022-04-19,2022-04-22,Delivered,UPI,0
2928,868,2024-08-20,2024-08-25,Returned,Credit Card,20
2929,336,2023-07-28,2023-08-03,Delivered,UPI,20
2930,969,2024-11-24,2024-11-26,Delivered,Debit Card,15
2931,93,2022-10-07,2022-10-14,Returned,UPI,20
2932,791,2024-02-04,2024-02-09,Delivered,UPI,10
2933,657,2022-05-01,2022-05-06,Delivered,Credit Card,0
2934,183,2024-08-07,,Cancelled,UPI,0
2935,323,2023-01-16,2023-01-22,Delivered,Debit Card,0
2936,372,2023-04-11,,Pending,COD,15
2937,55,2022-10-06,2022-10-13,Delivered,UPI,0
2938,441,2023-10-05,2023-10-08,Delivered,UPI,15
2939,928,2022-06-27,,Cancelled,Credit Card,5
2940,576,2023-11-02,2023-11-09,Delivered,UPI,0
2941,582,2024-12-04,2024-12-06,Delivered,Credit Card,25
2942,886,2024-04-24,2024-04-28,Delivered,Credit Card,5
2943,785,2022-08-25,2022-09-01,Delivered,Debit Card,25
2944,739,2024-11-20,,Pending,Net Banking,5
2945,825,2023-09-29,,Shipped,UPI,0
2946,37,2023-06-13,2023-06-19,Delivered,UPI,20
2947,626,2024-04-05,2024-04-08,Delivered,UPI,15
2948,219,2024-01-08,2024-01-11,Delivered,Credit Card,5
2949,893,2022-11-07,2022-11-12,Delivered,UPI,5
2950,446,2022-03-21,2022-03-26,Delivered,Credit Card,25
2951,225,2023-05-30,,Cancelled,COD,20
2952,200,2023-09-14,2023-09-18,Returned,UPI,5
2953,944,2023-09-03,2023-09-06,Delivered,UPI,0
2954,343,2022-04-19,2022-04-25,Delivered,Credit Card,5
2955,52,2024-03-16,2024-03-17,Delivered,Credit Card,10
2956,373,2024-03-24,2024-03-29,Delivered,Credit Card,0
2957,35,2023-11-14,,Cancelled,UPI,0
2958,506,2023-09-26,2023-09-27,Delivered,Debit Card,25
2959,911,2023-04-24,2023-04-28,Delivered,UPI,0
2960,798,2024-11-05,,Pending,UPI,0
2961,146,2023-11-04,,Shipped,Debit Card,15
2962,699,2024-03-07,2024-03-13,Delivered,Debit Card,0
2963,25,2024-04-11,2024-04-14,Delivered,UPI,5
2964,838,2023-07-03,2023-07-04,Delivered,UPI,0
2965,915,2022-06-19,2022-06-26,Delivered,UPI,10
2966,813,2024-01-02,,Cancelled,UPI,0
2967,881,2024-05-05,2024-05-06,Delivered,Debit Card,0
2968,328,2022-08-16,2022-08-19,Delivered,COD,0
2969,990,2023-06-16,2023-06-17,Delivered,COD,10
2970,449,2023-08-02,2023-08-09,Delivered,COD,0
2971,454,2023-01-27,,Shipped,Credit Card,20
2972,51,2023-12-26,2024-01-01,Delivered,Credit Card,10
2973,29,2023-04-18,2023-04-19,Delivered,COD,0
2974,403,2023-08-13,,Pending,Credit Card,5
2975,792,2022-01-25,2022-01-26,Delivered,COD,0
2976,285,2023-12-15,2023-12-19,Delivered,UPI,5
2977,47,2024-11-03,2024-11-04,Delivered,Net Banking,5
2978,74,2023-09-07,2023-09-13,Delivered,COD,5
2979,345,2022-12-23,,Pending,UPI,5
2980,932,2024-02-05,2024-02-08,Delivered,UPI,0
2981,398,2022-05-25,2022-05-30,Delivered,UPI,15
2982,964,2022-01-27,2022-02-03,Delivered,UPI,10
2983,561,2022-05-01,2022-05-05,Delivered,UPI,15
2984,270,2022-04-01,2022-04-06,Delivered,COD,15
2985,274,2022-09-14,2022-09-19,Delivered,Net Banking,5
2986,869,2023-08-15,2023-08-22,Delivered,Debit Card,10
2987,231,2022-02-12,2022-02-19,Delivered,Credit Card,10
2988,869,2022-11-18,2022-11-24,Delivered,UPI,0
2989,357,2022-01-23,2022-01-26,Delivered,UPI,10
2990,262,2022-09-24,,Cancelled,UPI,0
2991,471,2023-06-06,2023-06-12,Delivered,UPI,0
2992,970,2022-11-03,2022-11-10,Delivered,UPI,10
2993,98,2022-05-23,2022-05-24,Delivered,Debit Card,25
2994,659,2024-05-13,,Shipped,UPI,5
2995,6,2024-04-27,2024-04-28,Delivered,UPI,0
2996,91,2024-02-26,2024-03-02,Delivered,UPI,0
2997,950,2022-01-14,2022-01-17,Delivered,Debit Card,15
2998,773,2024-07-12,2024-07-13,Delivered,Credit Card,0
2999,176,2024-05-17,2024-05-24,Delivered,UPI,5
3000,247,2024-05-08,2024-05-14,Delivered,COD,0
3001,145,2024-07-26,2024-07-29,Delivered,Credit Card,0
3002,474,2024-08-06,,Cancelled,Debit Card,0
3003,2,2024-06-30,2024-07-02,Delivered,COD,0
3004,731,2022-01-13,2022-01-14,Delivered,Credit Card,0
3005,663,2022-12-17,2022-12-24,Delivered,COD,20
3006,128,2024-12-05,2024-12-11,Delivered,Credit Card,0
3007,375,2022-07-13,2022-07-17,Delivered,Debit Card,20
3008,217,2024-01-31,2024-02-03,Delivered,Credit Card,25
3009,583,2024-08-07,2024-08-11,Delivered,Credit Card,0
3010,570,2024-11-24,2024-11-26,Delivered,UPI,10
3011,491,2024-12-31,2025-01-01,Delivered,Debit Card,5
3012,561,2024-02-08,2024-02-12,Delivered,UPI,25
3013,921,2022-12-20,,Shipped,UPI,5
3014,888,2022-04-20,2022-04-22,Delivered,Net Banking,0
3015,740,2024-09-03,2024-09-05,Delivered,UPI,20
3016,630,2023-08-27,2023-08-29,Delivered,Credit Card,5
3017,679,2022-11-15,2022-11-19,Delivered,UPI,5
3018,286,2023-03-09,2023-03-15,Delivered,COD,20
3019,113,2022-05-16,2022-05-21,Delivered,Net Banking,10
3020,617,2023-02-06,2023-02-08,Delivered,Debit Card,0
3021,37,2023-03-02,2023-03-04,Returned,UPI,0
3022,873,2022-09-26,2022-10-03,Delivered,Credit Card,10
3023,953,2022-09-18,2022-09-24,Delivered,UPI,10
3024,199,2022-03-26,,Cancelled,Debit Card,20
3025,96,2024-05-05,2024-05-09,Delivered,UPI,5
3026,202,2022-01-06,2022-01-12,Delivered,COD,10
3027,813,2023-04-18,,Pending,Credit Card,15
3028,365,2024-03-25,,Cancelled,UPI,20
3029,230,2022-09-28,2022-10-03,Delivered,Debit Card,0
3030,92,2024-05-01,2024-05-05,Delivered,COD,0
3031,306,2024-02-14,,Cancelled,UPI,0
3032,597,2024-12-23,2024-12-26,Delivered,Net Banking,0
3033,254,2023-07-20,2023-07-22,Delivered,UPI,0
3034,582,2022-06-16,,Shipped,UPI,0
3035,430,2024-09-24,2024-09-29,Delivered,UPI,10
3036,907,2024-01-25,2024-01-29,Returned,UPI,10
3037,977,2022-03-25,2022-03-26,Delivered,Debit Card,0
3038,585,2024-11-14,,Shipped,UPI,0
3039,311,2023-08-11,2023-08-17,Delivered,Debit Card,5
3040,38,2024-06-22,2024-06-28,Returned,UPI,5
3041,314,2023-01-22,2023-01-23,Delivered,Credit Card,10
3042,310,2024-02-11,2024-02-15,Delivered,UPI,0
3043,138,2024-06-07,,Cancelled,UPI,5
3044,992,2022-10-28,2022-11-04,Delivered,Debit Card,0
3045,757,2023-12-05,,Pending,Credit Card,10
3046,273,2022-11-06,2022-11-12,Delivered,Credit Card,20
3047,908,2022-03-22,2022-03-28,Delivered,Credit Card,25
3048,633,2022-07-20,2022-07-26,Delivered,COD,0
3049,246,2023-09-30,,Cancelled,Debit Card,25
3050,585,2024-02-18,2024-02-25,Delivered,UPI,10
3051,246,2022-10-02,2022-10-06,Delivered,Net Banking,5
3052,998,2023-01-18,,Cancelled,Debit Card,10
3053,545,2023-04-29,2023-05-06,Delivered,UPI,5
3054,36,2023-05-09,2023-05-16,Delivered,Debit Card,10
3055,685,2024-12-19,2024-12-22,Delivered,UPI,5
3056,885,2024-08-14,2024-08-20,Delivered,UPI,25
3057,276,2024-10-19,2024-10-25,Delivered,Credit Card,25
3058,917,2023-07-04,2023-07-06,Delivered,Net Banking,10
3059,370,2023-05-07,2023-05-11,Delivered,Credit Card,5
3060,396,2024-10-26,2024-10-28,Delivered,COD,10
3061,928,2023-07-29,2023-08-01,Delivered,UPI,5
3062,23,2022-01-17,2022-01-20,Delivered,COD,25
3063,521,2022-06-29,,Shipped,UPI,10
3064,611,2022-10-20,2022-10-24,Delivered,COD,25
3065,407,2023-09-11,,Shipped,UPI,5
3066,14,2024-07-17,,Cancelled,UPI,5
3067,377,2022-09-01,2022-09-02,Delivered,UPI,5
3068,684,2023-06-27,2023-07-04,Delivered,Credit Card,5
3069,919,2022-11-19,,Pending,COD,5
3070,796,2023-10-11,,Cancelled,UPI,0
3071,464,2024-04-25,2024-04-26,Delivered,Debit Card,5
3072,985,2022-02-07,2022-02-11,Delivered,Debit Card,0
3073,963,2024-12-23,,Shipped,COD,0
3074,955,2022-09-04,2022-09-05,Delivered,Debit Card,15
3075,939,2023-07-30,2023-08-05,Delivered,UPI,5
3076,918,2022-12-27,2022-12-30,Delivered,COD,15
3077,274,2024-10-17,2024-10-24,Delivered,Credit Card,0
3078,664,2022-02-21,2022-02-27,Delivered,UPI,10
3079,841,2022-10-30,2022-11-01,Delivered,Credit Card,15
3080,592,2024-05-30,2024-06-01,Delivered,UPI,5
3081,480,2022-01-07,2022-01-14,Delivered,COD,0
3082,645,2024-01-02,,Shipped,COD,20
3083,65,2022-02-20,,Pending,UPI,20
3084,675,2022-04-04,2022-04-11,Delivered,COD,15
3085,699,2022-12-31,2023-01-03,Delivered,UPI,0
3086,475,2023-02-04,2023-02-06,Delivered,UPI,5
3087,991,2022-09-10,2022-09-15,Delivered,UPI,10
3088,826,2022-06-27,2022-06-29,Delivered,UPI,0
3089,125,2023-02-10,2023-02-15,Delivered,UPI,0
3090,795,2024-03-11,2024-03-17,Delivered,Debit Card,25
3091,191,2024-09-19,,Shipped,UPI,10
3092,990,2023-12-23,,Shipped,COD,5
3093,932,2023-04-26,2023-04-28,Delivered,UPI,15
3094,717,2023-01-25,,Cancelled,Credit Card,0
3095,2,2023-08-12,2023-08-19,Delivered,Credit Card,5
3096,363,2023-04-07,2023-04-12,Delivered,Credit Card,0
3097,359,2022-03-13,2022-03-18,Delivered,UPI,0
3098,1000,2024-07-29,2024-08-02,Delivered,UPI,25
3099,807,2022-09-05,2022-09-09,Delivered,COD,5
3100,40,2022-07-22,2022-07-23,Delivered,UPI,10
3101,363,2023-04-01,,Cancelled,Credit Card,20
3102,648,2023-01-10,2023-01-16,Delivered,Net Banking,15
3103,813,2024-06-09,,Pending,Debit Card,20
3104,881,2023-06-13,2023-06-17,Delivered,Credit Card,10
3105,772,2023-06-22,2023-06-28,Delivered,UPI,5
3106,157,2022-10-18,,Pending,COD,20
3107,18,2022-08-06,2022-08-09,Delivered,UPI,0
3108,574,2022-11-12,2022-11-14,Delivered,Debit Card,0
3109,752,2023-12-26,2023-12-29,Delivered,UPI,25
3110,217,2024-02-01,2024-02-08,Delivered,COD,5
3111,919,2024-09-07,,Cancelled,UPI,0
3112,545,2022-04-24,2022-04-27,Delivered,Debit Card,15
3113,108,2023-04-29,2023-05-06,Delivered,Debit Card,5
3114,573,2023-09-17,2023-09-19,Delivered,Debit Card,10
3115,14,2022-05-27,2022-06-02,Delivered,UPI,10
3116,59,2024-11-07,,Shipped,Debit Card,5
3117,585,2024-08-27,2024-09-02,Delivered,UPI,10
3118,284,2024-09-02,2024-09-03,Delivered,UPI,25
3119,819,2022-12-23,,Pending,Debit Card,10
3120,89,2024-05-26,2024-05-31,Returned,UPI,0
3121,785,2023-12-02,2023-12-08,Delivered,UPI,25
3122,94,2024-02-09,2024-02-13,Delivered,UPI,10
3123,561,2024-10-14,2024-10-21,Delivered,UPI,15
3124,1,2022-10-08,2022-10-14,Delivered,UPI,0
3125,16,2022-05-26,2022-05-28,Delivered,Debit Card,0
3126,747,2022-07-03,2022-07-08,Delivered,UPI,5
3127,250,2024-05-30,,Cancelled,Credit Card,15
3128,545,2024-07-18,2024-07-22,Delivered,Credit Card,20
3129,221,2022-06-01,2022-06-03,Delivered,Credit Card,15
3130,82,2023-01-15,2023-01-19,Delivered,Debit Card,0
3131,983,2023-11-26,2023-12-01,Delivered,Net Banking,20
3132,487,2024-05-10,2024-05-16,Delivered,COD,5
3133,702,2023-09-25,2023-09-28,Delivered,Credit Card,10
3134,317,2023-01-21,2023-01-27,Delivered,Credit Card,25
3135,343,2023-01-08,2023-01-09,Delivered,UPI,0
3136,601,2022-05-22,2022-05-26,Delivered,UPI,10
3137,827,2024-02-14,2024-02-21,Delivered,UPI,15
3138,944,2023-08-05,2023-08-07,Delivered,Debit Card,0
3139,431,2024-08-08,2024-08-12,Delivered,UPI,10
3140,411,2023-09-02,2023-09-03,Delivered,Credit Card,5
3141,430,2023-02-17,2023-02-20,Delivered,UPI,0
3142,879,2023-11-09,2023-11-12,Delivered,UPI,10
3143,716,2023-03-28,2023-03-31,Delivered,UPI,10
3144,579,2024-05-23,2024-05-24,Delivered,Net Banking,15
3145,113,2024-01-04,2024-01-07,Delivered,Debit Card,5
3146,211,2022-04-12,2022-04-14,Delivered,Credit Card,0
3147,377,2023-12-18,2023-12-22,Delivered,Credit Card,15
3148,691,2023-02-27,2023-03-06,Delivered,UPI,0
3149,322,2023-08-17,,Pending,Credit Card,20
3150,861,2023-11-18,2023-11-22,Delivered,UPI,5
3151,674,2024-06-09,2024-06-16,Delivered,Net Banking,5
3152,923,2023-08-22,2023-08-29,Delivered,UPI,5
3153,75,2023-09-18,2023-09-23,Delivered,UPI,25
3154,251,2023-05-12,,Shipped,Net Banking,5
3155,283,2024-07-12,2024-07-16,Delivered,Credit Card,5
3156,271,2022-02-05,2022-02-07,Delivered,Debit Card,20
3157,150,2023-04-05,2023-04-07,Delivered,UPI,10
3158,620,2024-09-03,2024-09-09,Delivered,UPI,25
3159,838,2024-12-27,2025-01-03,Delivered,COD,25
3160,957,2023-07-07,2023-07-14,Delivered,UPI,0
3161,585,2024-07-01,2024-07-08,Delivered,Debit Card,0
3162,491,2022-03-30,2022-04-02,Delivered,UPI,20
3163,198,2023-08-11,2023-08-14,Delivered,Debit Card,10
3164,484,2022-09-28,,Cancelled,UPI,5
3165,11,2022-03-29,2022-04-02,Delivered,Credit Card,5
3166,952,2022-05-12,2022-05-13,Delivered,Credit Card,25
3167,843,2022-02-26,2022-02-27,Delivered,Debit Card,10
3168,140,2022-08-24,2022-08-31,Delivered,COD,10
3169,403,2023-12-31,2024-01-03,Delivered,Credit Card,5
3170,597,2023-11-22,2023-11-27,Delivered,COD,0
3171,963,2024-05-31,2024-06-05,Returned,UPI,25
3172,224,2022-05-21,2022-05-23,Delivered,UPI,5
3173,266,2023-11-02,2023-11-04,Delivered,UPI,0
3174,957,2024-01-30,2024-02-01,Delivered,UPI,0
3175,849,2024-04-14,2024-04-15,Delivered,Debit Card,0
3176,879,2023-05-25,2023-05-28,Delivered,Credit Card,0
3177,417,2023-03-02,2023-03-08,Delivered,UPI,5
3178,462,2024-05-01,2024-05-08,Delivered,Debit Card,10
3179,842,2022-02-27,2022-03-05,Delivered,Debit Card,10
3180,725,2022-10-16,2022-10-17,Delivered,UPI,25
3181,157,2022-07-03,2022-07-06,Delivered,Net Banking,15
3182,66,2024-08-11,2024-08-13,Delivered,Net Banking,5
3183,862,2023-10-15,2023-10-16,Delivered,UPI,10
3184,168,2022-11-28,,Shipped,Credit Card,5
3185,433,2024-03-11,2024-03-17,Delivered,Credit Card,10
3186,894,2022-11-23,2022-11-28,Delivered,UPI,0
3187,813,2023-04-24,2023-04-28,Delivered,UPI,10
3188,588,2022-08-09,2022-08-10,Delivered,COD,5
3189,225,2023-02-09,2023-02-15,Delivered,Credit Card,0
3190,709,2022-09-09,2022-09-12,Delivered,Credit Card,15
3191,956,2022-01-22,2022-01-27,Delivered,Credit Card,15
3192,625,2023-12-13,2023-12-15,Delivered,UPI,0
3193,285,2024-01-29,2024-01-31,Delivered,UPI,0
3194,753,2023-06-14,,Shipped,UPI,0
3195,222,2023-07-09,2023-07-10,Delivered,Net Banking,0
3196,131,2023-08-30,2023-09-06,Delivered,Net Banking,25
3197,760,2022-02-03,2022-02-09,Delivered,Debit Card,0
3198,817,2022-09-29,2022-10-03,Delivered,COD,0
3199,834,2024-04-27,,Pending,UPI,20
3200,474,2022-07-28,,Shipped,Credit Card,15
3201,329,2023-06-18,2023-06-25,Delivered,Credit Card,25
3202,188,2023-06-25,2023-06-27,Delivered,UPI,20
3203,550,2024-06-21,2024-06-24,Delivered,Debit Card,0
3204,518,2022-05-12,2022-05-19,Delivered,UPI,0
3205,979,2023-12-04,2023-12-10,Delivered,Debit Card,5
3206,261,2024-11-04,2024-11-08,Delivered,UPI,5
3207,256,2023-01-20,2023-01-27,Delivered,Debit Card,0
3208,191,2022-07-24,2022-07-25,Delivered,UPI,0
3209,544,2024-07-26,2024-08-01,Returned,UPI,10
3210,567,2024-05-01,,Shipped,Debit Card,0
3211,686,2022-06-01,2022-06-04,Delivered,UPI,15
3212,711,2022-03-15,,Shipped,COD,25
3213,155,2023-12-23,2023-12-26,Delivered,Net Banking,25
3214,712,2023-12-28,2024-01-01,Delivered,UPI,0
3215,105,2022-12-20,2022-12-26,Delivered,COD,10
3216,261,2023-05-27,2023-05-28,Delivered,Credit Card,0
3217,370,2023-08-16,2023-08-20,Delivered,UPI,0
3218,696,2023-10-19,2023-10-26,Delivered,UPI,10
3219,982,2023-01-29,,Cancelled,Debit Card,0
3220,709,2023-02-05,2023-02-09,Delivered,UPI,5
3221,899,2022-02-07,2022-02-12,Delivered,COD,15
3222,614,2023-11-09,2023-11-10,Delivered,Credit Card,0
3223,881,2024-02-06,2024-02-12,Delivered,UPI,20
3224,358,2022-05-27,2022-06-03,Delivered,COD,5
3225,699,2024-07-06,2024-07-10,Delivered,Credit Card,0
3226,438,2023-03-05,2023-03-09,Delivered,COD,10
3227,239,2023-07-03,2023-07-06,Delivered,COD,15
3228,814,2022-12-16,2022-12-17,Delivered,UPI,0
3229,429,2022-06-14,,Cancelled,UPI,0
3230,146,2022-10-02,2022-10-04,Delivered,UPI,0
3231,607,2023-08-09,2023-08-11,Delivered,UPI,10
3232,44,2022-11-07,2022-11-11,Delivered,UPI,25
3233,239,2024-06-11,2024-06-17,Delivered,Debit Card,0
3234,419,2022-12-19,,Shipped,Debit Card,0
3235,44,2024-06-02,2024-06-07,Delivered,UPI,5
3236,527,2022-02-25,2022-02-27,Delivered,Credit Card,0
3237,210,2022-08-08,2022-08-09,Delivered,Credit Card,0
3238,280,2024-12-30,,Cancelled,UPI,0
3239,66,2022-06-21,2022-06-28,Delivered,UPI,0
3240,79,2024-02-02,2024-02-08,Delivered,Credit Card,0
3241,382,2022-11-11,,Cancelled,Credit Card,20
3242,512,2024-04-02,2024-04-03,Delivered,UPI,25
3243,544,2023-11-01,2023-11-04,Delivered,Credit Card,10
3244,313,2022-10-01,,Shipped,Debit Card,0
3245,814,2024-03-06,2024-03-10,Delivered,COD,15
3246,654,2024-12-10,2024-12-13,Delivered,COD,20
3247,795,2024-03-05,2024-03-11,Delivered,UPI,10
3248,319,2022-09-01,2022-09-04,Delivered,Debit Card,5
3249,675,2023-01-05,2023-01-12,Delivered,UPI,10
3250,149,2023-01-02,2023-01-08,Delivered,UPI,5
3251,66,2022-04-04,2022-04-06,Delivered,Credit Card,20
3252,815,2022-08-19,2022-08-24,Delivered,Credit Card,20
3253,792,2022-08-18,2022-08-20,Delivered,COD,15
3254,846,2024-04-12,2024-04-15,Delivered,Credit Card,25
3255,590,2024-12-14,2024-12-15,Delivered,UPI,5
3256,754,2022-02-10,2022-02-14,Delivered,COD,10
3257,22,2022-12-11,2022-12-13,Delivered,UPI,10
3258,766,2022-11-27,2022-11-29,Delivered,UPI,10
3259,894,2022-07-17,2022-07-24,Delivered,Credit Card,10
3260,184,2023-07-08,2023-07-13,Delivered,Credit Card,5
3261,727,2022-01-04,,Pending,Credit Card,0
3262,948,2024-05-05,,Shipped,Credit Card,25
3263,786,2022-05-08,2022-05-10,Delivered,UPI,10
3264,843,2024-07-25,2024-07-27,Delivered,COD,5
3265,865,2023-02-28,,Cancelled,Credit Card,10
3266,690,2023-02-22,2023-02-27,Delivered,Credit Card,0
3267,345,2022-08-22,,Cancelled,Net Banking,10
3268,182,2024-03-25,2024-03-28,Delivered,UPI,20
3269,989,2022-08-11,2022-08-17,Delivered,UPI,0
3270,518,2022-11-18,2022-11-20,Delivered,UPI,25
3271,102,2024-11-06,2024-11-10,Delivered,UPI,0
3272,755,2022-05-10,2022-05-14,Delivered,UPI,0
3273,976,2024-09-14,2024-09-18,Delivered,UPI,0
3274,774,2024-01-29,,Shipped,UPI,20
3275,536,2022-07-25,,Cancelled,COD,5
3276,789,2022-06-03,2022-06-07,Delivered,Credit Card,15
3277,120,2024-08-01,,Pending,Debit Card,10
3278,994,2024-05-08,2024-05-13,Delivered,Credit Card,5
3279,710,2023-09-05,2023-09-11,Delivered,Credit Card,0
3280,842,2022-11-05,2022-11-10,Delivered,UPI,10
3281,394,2022-12-16,2022-12-18,Delivered,UPI,0
3282,332,2024-07-06,2024-07-11,Delivered,Credit Card,25
3283,913,2022-11-29,2022-12-05,Delivered,UPI,5
3284,446,2022-01-19,2022-01-24,Delivered,Debit Card,0
3285,883,2022-02-16,2022-02-23,Delivered,Credit Card,0
3286,633,2024-04-23,2024-04-24,Delivered,Net Banking,5
3287,783,2024-06-15,2024-06-20,Delivered,UPI,0
3288,4,2024-07-25,2024-07-30,Delivered,Debit Card,5
3289,361,2023-08-06,2023-08-08,Delivered,UPI,20
3290,822,2024-10-29,,Shipped,UPI,15
3291,249,2023-08-15,,Shipped,Credit Card,10
3292,212,2024-03-27,2024-03-28,Delivered,Credit Card,20
3293,390,2023-08-23,2023-08-26,Delivered,Credit Card,5
3294,324,2022-01-21,,Shipped,UPI,20
3295,826,2024-03-18,,Cancelled,UPI,0
3296,122,2022-03-06,2022-03-07,Delivered,UPI,15
3297,407,2024-03-30,2024-03-31,Delivered,Credit Card,0
3298,861,2023-01-02,2023-01-07,Delivered,COD,10
3299,107,2023-03-30,2023-04-04,Delivered,COD,25
3300,195,2022-03-26,2022-03-31,Delivered,UPI,20
3301,243,2024-08-28,2024-09-02,Delivered,COD,0
3302,356,2024-05-01,2024-05-05,Returned,UPI,0
3303,808,2024-01-29,,Pending,UPI,5
3304,48,2023-12-08,2023-12-09,Delivered,Debit Card,10
3305,607,2023-12-30,2024-01-03,Delivered,UPI,10
3306,300,2022-07-18,2022-07-25,Delivered,Debit Card,5
3307,449,2023-08-26,2023-09-02,Delivered,Credit Card,20
3308,492,2022-02-09,2022-02-13,Delivered,Credit Card,0
3309,900,2022-03-13,2022-03-17,Delivered,Credit Card,5
3310,382,2022-09-09,2022-09-12,Delivered,UPI,5
3311,973,2023-06-01,2023-06-05,Delivered,Credit Card,0
3312,496,2023-07-16,2023-07-20,Delivered,Net Banking,20
3313,839,2024-02-06,2024-02-08,Delivered,COD,10
3314,807,2022-09-16,2022-09-21,Delivered,COD,25
3315,447,2024-09-05,2024-09-07,Delivered,COD,0
3316,962,2023-01-06,2023-01-08,Delivered,UPI,5
3317,955,2023-08-27,2023-08-30,Delivered,UPI,15
3318,492,2024-03-07,2024-03-10,Delivered,UPI,10
3319,612,2023-04-02,2023-04-09,Delivered,UPI,0
3320,844,2023-04-20,2023-04-27,Delivered,UPI,15
3321,84,2022-10-08,2022-10-09,Delivered,Debit Card,5
3322,171,2022-04-26,2022-05-02,Delivered,UPI,0
3323,190,2022-07-07,,Pending,UPI,15
3324,243,2022-10-21,2022-10-25,Delivered,Credit Card,0
3325,791,2023-07-09,2023-07-14,Delivered,Credit Card,5
3326,355,2023-10-20,2023-10-22,Delivered,UPI,10
3327,186,2023-09-18,2023-09-24,Delivered,COD,0
3328,880,2023-10-03,2023-10-06,Delivered,UPI,20
3329,501,2024-01-25,2024-01-28,Delivered,Credit Card,0
3330,939,2022-04-17,2022-04-20,Delivered,Credit Card,10
3331,614,2022-07-09,2022-07-13,Delivered,Credit Card,5
3332,236,2024-01-20,2024-01-23,Delivered,UPI,0
3333,449,2024-12-19,2024-12-20,Delivered,COD,5
3334,854,2024-08-02,2024-08-06,Delivered,Credit Card,25
3335,205,2023-06-17,2023-06-18,Delivered,COD,5
3336,342,2023-04-19,2023-04-21,Delivered,Credit Card,5
3337,128,2024-12-21,2024-12-27,Delivered,UPI,0
3338,206,2023-05-06,,Shipped,Credit Card,25
3339,187,2024-05-24,,Pending,Credit Card,20
3340,548,2022-12-25,,Shipped,Credit Card,10
3341,814,2022-12-23,2022-12-26,Delivered,Credit Card,0
3342,848,2024-06-09,2024-06-11,Delivered,Debit Card,10
3343,126,2024-06-30,2024-07-03,Delivered,UPI,5
3344,747,2023-04-09,2023-04-10,Delivered,COD,20
3345,104,2024-11-14,2024-11-20,Delivered,UPI,10
3346,490,2023-01-21,2023-01-22,Delivered,COD,15
3347,753,2024-09-08,2024-09-13,Delivered,UPI,0
3348,829,2024-03-25,2024-03-27,Delivered,UPI,5
3349,215,2024-03-22,2024-03-26,Delivered,Credit Card,5
3350,645,2024-05-30,2024-06-04,Delivered,COD,0
3351,602,2022-03-01,2022-03-06,Delivered,UPI,20
3352,568,2023-11-28,2023-11-30,Delivered,Credit Card,20
3353,853,2023-11-29,2023-12-04,Delivered,Debit Card,20
3354,420,2024-12-05,2024-12-09,Delivered,UPI,5
3355,284,2024-11-19,2024-11-25,Delivered,UPI,25
3356,469,2024-01-30,2024-02-06,Delivered,Credit Card,10
3357,794,2024-10-01,2024-10-08,Delivered,Debit Card,10
3358,533,2022-09-16,,Pending,Debit Card,25
